Sale Key,WWI Invoice ID,Invoice Date,Delivery Date,Delivery Status,Year,Quarter,Month,Month Name,Year Month,Day Of Week,City Key,Customer Key,Bill To Customer Key,Salesperson Key,Stock Item Key,Description,Product Category,Package,Quantity,Unit Price,Sales Excl Tax,Tax Rate,Tax Amount,Sales Incl Tax,Profit,Total Dry Items,Total Chiller Items,High Value Order Flag,Lineage Key
190987,58891,2015-11-20,2015-11-21,Delivered,2015,4,11,Nov,2015-11,Friday,107753,44,1,129,103,Superhero action jacket (Blue) 5XL,Apparel,Each,9,34.0,306.0,15,45.9,351.9,90.0,9,0,False,11
190988,58891,2015-11-20,2015-11-21,Delivered,2015,4,11,Nov,2015-11,Friday,107753,44,1,129,14,Permanent marker black 5mm nib (Black) 5mm,Stationery,Each,108,2.7,291.6,15,43.74,335.34,108.0,108,0,False,11
192011,59195,2015-11-24,2015-11-25,Delivered,2015,4,11,Nov,2015-11,Tuesday,108678,201,1,129,28,Black and orange fragile despatch tape 48mmx100m,Packaging & Shipping Supplies,Each,360,4.1,1476.0,15,221.4,1697.4,648.0,360,0,False,11
193929,59799,2015-12-05,2015-12-06,Delivered,2015,4,12,Dec,2015-12,Saturday,66094,136,1,129,32,3 kg Courier post bag (White) 300x190x95mm,Packaging & Shipping Supplies,Each,75,0.66,49.5,15,7.43,56.93,22.5,75,0,False,11
194075,59850,2015-12-07,2015-12-08,Delivered,2015,4,12,Dec,2015-12,Monday,108758,43,1,129,148,Ride on toy sedan car (Pink) 1/12 scale,Ride-On & RC Toys,Each,10,230.0,2300.0,15,345.0,2645.0,850.0,10,0,True,11
197248,60832,2015-12-23,2015-12-24,Delivered,2015,4,12,Dec,2015-12,Wednesday,110600,107,1,129,34,Shipping carton (Brown) 457x457x457mm,Packaging & Shipping Supplies,Each,75,2.1,157.5,15,23.63,181.13,75.0,75,0,False,11
197249,60832,2015-12-23,2015-12-24,Delivered,2015,4,12,Dec,2015-12,Wednesday,110600,107,1,129,29,Black and orange fragile despatch tape 48mmx75m,Packaging & Shipping Supplies,Each,72,3.7,266.4,15,39.96,306.36,136.8,72,0,False,11
177155,54626,2015-09-11,2015-09-12,Delivered,2015,3,9,Sep,2015-09,Friday,107492,109,1,151,64,10 mm Double sided bubble wrap 10m,Packaging & Shipping Supplies,Each,20,15.0,300.0,15,45.0,345.0,150.0,20,0,False,11
177156,54626,2015-09-11,2015-09-12,Delivered,2015,3,9,Sep,2015-09,Friday,107492,109,1,151,65,Large sized bubblewrap roll 50m,Packaging & Shipping Supplies,Each,20,24.0,480.0,15,72.0,552.0,220.0,20,0,False,11
177347,54681,2015-09-12,2015-09-13,Delivered,2015,3,9,Sep,2015-09,Saturday,112291,30,1,151,12,Permanent marker red 5mm nib (Red) 5mm,Stationery,Each,84,2.7,226.8,15,34.02,260.82,84.0,84,0,False,11
179059,55222,2015-09-22,2015-09-23,Delivered,2015,3,9,Sep,2015-09,Tuesday,112863,52,1,151,118,Alien officer hoodie (Black) XL,Apparel,Each,4,35.0,140.0,15,21.0,161.0,72.0,4,0,False,11
179151,55251,2015-09-22,2015-09-23,Delivered,2015,3,9,Sep,2015-09,Tuesday,112863,52,1,151,18,Red and white urgent  heavy despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,144,4.1,590.4,15,88.56,678.96,295.2,144,0,False,11
179704,55414,2015-09-23,2015-09-24,Delivered,2015,3,9,Sep,2015-09,Wednesday,107878,20,1,151,52,20 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,20,29.0,580.0,15,87.0,667.0,340.0,20,0,False,11
180152,55555,2015-09-26,2015-09-27,Delivered,2015,3,9,Sep,2015-09,Saturday,112350,176,1,151,20,Black and yellow heavy despatch tape 48mmx100m,Packaging & Shipping Supplies,Each,48,4.1,196.8,15,29.52,226.32,81.6,48,0,False,11
180154,55555,2015-09-26,2015-09-27,Delivered,2015,3,9,Sep,2015-09,Saturday,112350,176,1,151,7,Air cushion film 200mmx100mm 325m,Packaging & Shipping Supplies,Each,9,87.0,783.0,15,117.45,900.45,468.0,9,0,False,11
180398,55633,2015-09-28,2015-09-29,Delivered,2015,3,9,Sep,2015-09,Monday,108171,186,1,151,21,Black and yellow heavy despatch tape  48mmx75m,Packaging & Shipping Supplies,Each,144,3.7,532.8,15,79.92,612.72,316.8,144,0,False,11
183079,56455,2015-10-12,2015-10-13,Delivered,2015,4,10,Oct,2015-10,Monday,107753,44,1,151,5,Air cushion machine (Blue),Packaging & Shipping Supplies,Each,2,1899.0,3798.0,15,569.7,4367.7,1518.0,2,0,True,11
183080,56455,2015-10-12,2015-10-13,Delivered,2015,4,10,Oct,2015-10,Monday,107753,44,1,151,55,10 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,20,26.0,520.0,15,78.0,598.0,180.0,20,0,False,11
183381,56549,2015-10-13,2015-10-14,Delivered,2015,4,10,Oct,2015-10,Tuesday,109124,69,1,151,7,Air cushion film 200mmx100mm 325m,Packaging & Shipping Supplies,Each,9,87.0,783.0,15,117.45,900.45,468.0,9,0,False,11
183383,56549,2015-10-13,2015-10-14,Delivered,2015,4,10,Oct,2015-10,Tuesday,109124,69,1,151,2,Void fill 300 L bag (White) 300L,Packaging & Shipping Supplies,Each,60,37.5,2250.0,15,337.5,2587.5,1170.0,60,0,True,11
183384,56549,2015-10-13,2015-10-14,Delivered,2015,4,10,Oct,2015-10,Tuesday,109124,69,1,151,38,Shipping carton (Brown) 457x279x279mm,Packaging & Shipping Supplies,Each,175,1.28,224.0,15,33.6,257.6,119.0,175,0,False,11
183821,56679,2015-10-15,2015-10-16,Delivered,2015,4,10,Oct,2015-10,Thursday,66109,163,1,151,4,Void fill 100 L bag (White) 100L,Packaging & Shipping Supplies,Each,10,12.5,125.0,15,18.75,143.75,65.0,10,0,False,11
183822,56679,2015-10-15,2015-10-16,Delivered,2015,4,10,Oct,2015-10,Thursday,66109,163,1,151,14,Permanent marker black 5mm nib (Black) 5mm,Stationery,Each,72,2.7,194.4,15,29.16,223.56,72.0,72,0,False,11
183824,56679,2015-10-15,2015-10-16,Delivered,2015,4,10,Oct,2015-10,Thursday,66109,163,1,151,148,Ride on toy sedan car (Pink) 1/12 scale,Ride-On & RC Toys,Each,9,230.0,2070.0,15,310.5,2380.5,765.0,9,0,True,11
184073,56755,2015-10-16,2015-10-17,Delivered,2015,4,10,Oct,2015-10,Friday,107510,63,1,151,54,10 mm Anti static bubble wrap (Blue) 20m,Packaging & Shipping Supplies,Each,50,42.0,2100.0,15,315.0,2415.0,950.0,50,0,True,11
185717,57256,2015-10-23,2015-10-24,Delivered,2015,4,10,Oct,2015-10,Friday,112350,176,1,151,105,Superhero action jacket (Blue) 3XL,Apparel,Each,3,34.0,102.0,15,15.3,117.3,30.0,3,0,False,11
186189,57403,2015-10-26,2015-10-27,Delivered,2015,4,10,Oct,2015-10,Monday,109132,197,1,151,60,20 mm Double sided bubble wrap 20m,Packaging & Shipping Supplies,Each,50,33.0,1650.0,15,247.5,1897.5,900.0,50,0,False,11
186527,57509,2015-10-28,2015-10-29,Delivered,2015,4,10,Oct,2015-10,Wednesday,110491,98,1,151,145,Ride on big wheel monster truck (Black) 1/12 scale,Ride-On & RC Toys,Each,8,345.0,2760.0,15,414.0,3174.0,1120.0,8,0,True,11
186847,57611,2015-10-30,2015-10-31,Delivered,2015,4,10,Oct,2015-10,Friday,107492,109,1,151,117,Alien officer hoodie (Black) XXL,Apparel,Each,2,35.0,70.0,15,10.5,80.5,36.0,2,0,False,11
186848,57611,2015-10-30,2015-10-31,Delivered,2015,4,10,Oct,2015-10,Friday,107492,109,1,151,50,20 mm Anti static bubble wrap (Blue) 50m,Packaging & Shipping Supplies,Each,60,102.0,6120.0,15,918.0,7038.0,2820.0,60,0,True,11
187777,57890,2015-11-03,2015-11-04,Delivered,2015,4,11,Nov,2015-11,Tuesday,112304,31,1,151,23,Black and orange this way up despatch tape 48mmx75m,Packaging & Shipping Supplies,Each,144,3.7,532.8,15,79.92,612.72,288.0,144,0,False,11
187780,57890,2015-11-03,2015-11-04,Delivered,2015,4,11,Nov,2015-11,Tuesday,112304,31,1,151,35,Shipping carton (Brown) 356x356x279mm,Packaging & Shipping Supplies,Each,75,2.04,153.0,15,22.95,175.95,74.25,75,0,False,11
188109,57998,2015-11-05,2015-11-06,Delivered,2015,4,11,Nov,2015-11,Thursday,107753,44,1,151,50,20 mm Anti static bubble wrap (Blue) 50m,Packaging & Shipping Supplies,Each,80,102.0,8160.0,15,1224.0,9384.0,3760.0,80,0,True,11
188110,57998,2015-11-05,2015-11-06,Delivered,2015,4,11,Nov,2015-11,Thursday,107753,44,1,151,43,Shipping carton (Brown) 413x285x187mm,Packaging & Shipping Supplies,Each,175,1.05,183.75,15,27.56,211.31,87.5,175,0,False,11
189302,58368,2015-11-11,2015-11-12,Delivered,2015,4,11,Nov,2015-11,Wednesday,66094,136,1,151,28,Black and orange fragile despatch tape 48mmx100m,Packaging & Shipping Supplies,Each,36,4.1,147.6,15,22.14,169.74,64.8,36,0,False,11
189321,58375,2015-11-11,2015-11-12,Delivered,2015,4,11,Nov,2015-11,Wednesday,107492,109,1,151,20,Black and yellow heavy despatch tape 48mmx100m,Packaging & Shipping Supplies,Each,144,4.1,590.4,15,88.56,678.96,244.8,144,0,False,11
189323,58375,2015-11-11,2015-11-12,Delivered,2015,4,11,Nov,2015-11,Wednesday,107492,109,1,151,6,Air cushion film 200mmx200mm 325m,Packaging & Shipping Supplies,Each,5,90.0,450.0,15,67.5,517.5,180.0,5,0,False,11
189324,58375,2015-11-11,2015-11-12,Delivered,2015,4,11,Nov,2015-11,Wednesday,107492,109,1,151,30,Clear packaging tape 48mmx100m,Packaging & Shipping Supplies,Each,80,3.5,280.0,15,42.0,322.0,136.0,80,0,False,11
189325,58375,2015-11-11,2015-11-12,Delivered,2015,4,11,Nov,2015-11,Wednesday,107492,109,1,151,12,Permanent marker red 5mm nib (Red) 5mm,Stationery,Each,60,2.7,162.0,15,24.3,186.3,60.0,60,0,False,11
190018,58589,2015-11-14,2015-11-15,Delivered,2015,4,11,Nov,2015-11,Saturday,109132,197,1,151,8,Large  replacement blades 18mm,Packaging & Shipping Supplies,Each,40,4.3,172.0,15,25.8,197.8,90.0,40,0,False,11
190019,58589,2015-11-14,2015-11-15,Delivered,2015,4,11,Nov,2015-11,Saturday,109132,197,1,151,6,Air cushion film 200mmx200mm 325m,Packaging & Shipping Supplies,Each,4,90.0,360.0,15,54.0,414.0,144.0,4,0,False,11
190020,58589,2015-11-14,2015-11-15,Delivered,2015,4,11,Nov,2015-11,Saturday,109132,197,1,151,155,RC vintage American toy coupe with remote control (Black) 1/50 scale,Ride-On & RC Toys,Each,2,30.0,60.0,15,9.0,69.0,30.0,2,0,False,11
191353,59007,2015-11-23,2015-11-24,Delivered,2015,4,11,Nov,2015-11,Monday,108660,78,1,151,45,Bubblewrap dispenser (Blue) 1.5m,Packaging & Shipping Supplies,Each,9,240.0,2160.0,15,324.0,2484.0,1170.0,9,0,True,11
191355,59007,2015-11-23,2015-11-24,Delivered,2015,4,11,Nov,2015-11,Monday,108660,78,1,151,152,Ride on toy sedan car (Red) 1/12 scale,Ride-On & RC Toys,Each,1,230.0,230.0,15,34.5,264.5,85.0,1,0,False,11
192272,59277,2015-11-25,2015-11-26,Delivered,2015,4,11,Nov,2015-11,Wednesday,107878,20,1,151,67,Small sized bubblewrap roll 10m,Packaging & Shipping Supplies,Each,20,4.5,90.0,15,13.5,103.5,46.0,20,0,False,11
193370,59635,2015-12-03,2015-12-04,Delivered,2015,4,12,Dec,2015-12,Thursday,108743,48,1,151,31,Clear packaging tape 48mmx75m,Packaging & Shipping Supplies,Each,260,2.9,754.0,15,113.1,867.1,312.0,260,0,False,11
194681,60032,2015-12-09,2015-12-10,Delivered,2015,4,12,Dec,2015-12,Wednesday,110491,98,1,151,63,10 mm Double sided bubble wrap 20m,Packaging & Shipping Supplies,Each,60,30.0,1800.0,15,270.0,2070.0,960.0,60,0,False,11
194684,60032,2015-12-09,2015-12-10,Delivered,2015,4,12,Dec,2015-12,Wednesday,110491,98,1,151,35,Shipping carton (Brown) 356x356x279mm,Packaging & Shipping Supplies,Each,75,2.04,153.0,15,22.95,175.95,74.25,75,0,False,11
195251,60214,2015-12-12,2015-12-13,Delivered,2015,4,12,Dec,2015-12,Saturday,108743,48,1,151,64,10 mm Double sided bubble wrap 10m,Packaging & Shipping Supplies,Each,70,15.0,1050.0,15,157.5,1207.5,525.0,70,0,False,11
195252,60214,2015-12-12,2015-12-13,Delivered,2015,4,12,Dec,2015-12,Saturday,108743,48,1,151,26,Black and orange glass with care despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,24,4.1,98.4,15,14.76,113.16,50.4,24,0,False,11
195253,60214,2015-12-12,2015-12-13,Delivered,2015,4,12,Dec,2015-12,Saturday,108743,48,1,151,108,Superhero action jacket (Blue) L,Apparel,Each,5,30.0,150.0,15,22.5,172.5,40.0,5,0,False,11
195898,60417,2015-12-16,2015-12-17,Delivered,2015,4,12,Dec,2015-12,Wednesday,110491,98,1,151,45,Bubblewrap dispenser (Blue) 1.5m,Packaging & Shipping Supplies,Each,1,240.0,240.0,15,36.0,276.0,130.0,1,0,False,11
195900,60417,2015-12-16,2015-12-17,Delivered,2015,4,12,Dec,2015-12,Wednesday,110491,98,1,151,59,20 mm Double sided bubble wrap 50m,Packaging & Shipping Supplies,Each,90,108.0,9720.0,15,1458.0,11178.0,8280.0,90,0,True,11
195901,60417,2015-12-16,2015-12-17,Delivered,2015,4,12,Dec,2015-12,Wednesday,110491,98,1,151,153,Ride on toy sedan car (Black) 1/12 scale,Ride-On & RC Toys,Each,9,230.0,2070.0,15,310.5,2380.5,765.0,9,0,True,11
196475,60587,2015-12-18,2015-12-19,Delivered,2015,4,12,Dec,2015-12,Friday,108577,127,1,151,56,32 mm Double sided bubble wrap 50m,Packaging & Shipping Supplies,Each,100,112.0,11200.0,15,1680.0,12880.0,5300.0,100,0,True,11
196524,60602,2015-12-19,2015-12-20,Delivered,2015,4,12,Dec,2015-12,Saturday,110541,102,1,151,106,Superhero action jacket (Blue) XXL,Apparel,Each,1,30.0,30.0,15,4.5,34.5,8.0,1,0,False,11
197329,60858,2015-12-24,2015-12-25,Delivered,2015,4,12,Dec,2015-12,Thursday,108678,201,1,151,117,Alien officer hoodie (Black) XXL,Apparel,Each,4,35.0,140.0,15,21.0,161.0,72.0,4,0,False,11
197330,60858,2015-12-24,2015-12-25,Delivered,2015,4,12,Dec,2015-12,Thursday,108678,201,1,151,108,Superhero action jacket (Blue) L,Apparel,Each,6,30.0,180.0,15,27.0,207.0,48.0,6,0,False,11
197899,61037,2015-12-28,2015-12-29,Delivered,2015,4,12,Dec,2015-12,Monday,107878,20,1,151,26,Black and orange glass with care despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,144,4.1,590.4,15,88.56,678.96,302.4,144,0,False,11
198426,61203,2015-12-30,2015-12-31,Delivered,2015,4,12,Dec,2015-12,Wednesday,112350,176,1,151,104,Superhero action jacket (Blue) 4XL,Apparel,Each,1,34.0,34.0,15,5.1,39.1,10.0,1,0,False,11
177348,54682,2015-09-12,2015-09-13,Delivered,2015,3,9,Sep,2015-09,Saturday,108577,127,1,143,20,Black and yellow heavy despatch tape 48mmx100m,Packaging & Shipping Supplies,Each,120,4.1,492.0,15,73.8,565.8,204.0,120,0,False,11
177350,54682,2015-09-12,2015-09-13,Delivered,2015,3,9,Sep,2015-09,Saturday,108577,127,1,143,145,Ride on big wheel monster truck (Black) 1/12 scale,Ride-On & RC Toys,Each,3,345.0,1035.0,15,155.25,1190.25,420.0,3,0,False,11
177352,54682,2015-09-12,2015-09-13,Delivered,2015,3,9,Sep,2015-09,Saturday,108577,127,1,143,65,Large sized bubblewrap roll 50m,Packaging & Shipping Supplies,Each,20,24.0,480.0,15,72.0,552.0,220.0,20,0,False,11
179173,55257,2015-09-22,2015-09-23,Delivered,2015,3,9,Sep,2015-09,Tuesday,108636,56,1,143,1,Void fill 400 L bag (White) 400L,Packaging & Shipping Supplies,Each,50,50.0,2500.0,15,375.0,2875.0,1200.0,50,0,True,11
179175,55257,2015-09-22,2015-09-23,Delivered,2015,3,9,Sep,2015-09,Tuesday,108636,56,1,143,62,10 mm Double sided bubble wrap 50m,Packaging & Shipping Supplies,Each,30,105.0,3150.0,15,472.5,3622.5,1470.0,30,0,True,11
179176,55257,2015-09-22,2015-09-23,Delivered,2015,3,9,Sep,2015-09,Tuesday,108636,56,1,143,26,Black and orange glass with care despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,24,4.1,98.4,15,14.76,113.16,50.4,24,0,False,11
179425,55335,2015-09-23,2015-09-24,Delivered,2015,3,9,Sep,2015-09,Wednesday,109124,69,1,143,66,Medium sized bubblewrap roll 20m,Packaging & Shipping Supplies,Each,50,20.0,1000.0,15,150.0,1150.0,500.0,50,0,False,11
179711,55416,2015-09-23,2015-09-24,Delivered,2015,3,9,Sep,2015-09,Wednesday,108636,56,1,143,156,RC vintage American toy coupe with remote control (Red) 1/50 scale,Ride-On & RC Toys,Each,2,30.0,60.0,15,9.0,69.0,30.0,2,0,False,11
179772,55440,2015-09-24,2015-09-25,Delivered,2015,3,9,Sep,2015-09,Thursday,108758,43,1,143,50,20 mm Anti static bubble wrap (Blue) 50m,Packaging & Shipping Supplies,Each,90,102.0,9180.0,15,1377.0,10557.0,4230.0,90,0,True,11
182299,56215,2015-10-07,2015-10-08,Delivered,2015,4,10,Oct,2015-10,Wednesday,72760,23,1,143,14,Permanent marker black 5mm nib (Black) 5mm,Stationery,Each,36,2.7,97.2,15,14.58,111.78,36.0,36,0,False,11
182301,56215,2015-10-07,2015-10-08,Delivered,2015,4,10,Oct,2015-10,Wednesday,72760,23,1,143,149,Ride on toy sedan car (Yellow) 1/12 scale,Ride-On & RC Toys,Each,4,230.0,920.0,15,138.0,1058.0,340.0,4,0,False,11
182567,56299,2015-10-08,2015-10-09,Delivered,2015,4,10,Oct,2015-10,Thursday,109124,69,1,143,35,Shipping carton (Brown) 356x356x279mm,Packaging & Shipping Supplies,Each,100,2.04,204.0,15,30.6,234.6,99.0,100,0,False,11
182568,56299,2015-10-08,2015-10-09,Delivered,2015,4,10,Oct,2015-10,Thursday,109124,69,1,143,40,Shipping carton (Brown) 279x254x217mm,Packaging & Shipping Supplies,Each,75,1.11,83.25,15,12.49,95.74,38.25,75,0,False,11
182569,56299,2015-10-08,2015-10-09,Delivered,2015,4,10,Oct,2015-10,Thursday,109124,69,1,143,2,Void fill 300 L bag (White) 300L,Packaging & Shipping Supplies,Each,80,37.5,3000.0,15,450.0,3450.0,1560.0,80,0,True,11
182570,56299,2015-10-08,2015-10-09,Delivered,2015,4,10,Oct,2015-10,Thursday,109124,69,1,143,118,Alien officer hoodie (Black) XL,Apparel,Each,2,35.0,70.0,15,10.5,80.5,36.0,2,0,False,11
182573,56300,2015-10-08,2015-10-09,Delivered,2015,4,10,Oct,2015-10,Thursday,66109,163,1,143,150,Ride on toy sedan car (Green) 1/12 scale,Ride-On & RC Toys,Each,6,230.0,1380.0,15,207.0,1587.0,510.0,6,0,False,11
183809,56676,2015-10-15,2015-10-16,Delivered,2015,4,10,Oct,2015-10,Thursday,112008,25,1,143,62,10 mm Double sided bubble wrap 50m,Packaging & Shipping Supplies,Each,100,105.0,10500.0,15,1575.0,12075.0,4900.0,100,0,True,11
184317,56825,2015-10-17,2015-10-18,Delivered,2015,4,10,Oct,2015-10,Saturday,66011,180,1,143,146,Ride on vintage American toy coupe (Black) 1/12 scale,Ride-On & RC Toys,Each,4,285.0,1140.0,15,171.0,1311.0,520.0,4,0,False,11
184604,56913,2015-10-19,2015-10-20,Delivered,2015,4,10,Oct,2015-10,Monday,66094,136,1,143,10,Packing knife with metal insert blade (Yellow) 18mm,Packaging & Shipping Supplies,Each,30,2.4,72.0,15,10.8,82.8,36.0,30,0,False,11
184605,56913,2015-10-19,2015-10-20,Delivered,2015,4,10,Oct,2015-10,Monday,66094,136,1,143,105,Superhero action jacket (Blue) 3XL,Apparel,Each,2,34.0,68.0,15,10.2,78.2,20.0,2,0,False,11
184606,56913,2015-10-19,2015-10-20,Delivered,2015,4,10,Oct,2015-10,Monday,66094,136,1,143,24,Black and orange handle with care despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,192,4.1,787.2,15,118.08,905.28,403.2,192,0,False,11
184607,56913,2015-10-19,2015-10-20,Delivered,2015,4,10,Oct,2015-10,Monday,66094,136,1,143,43,Shipping carton (Brown) 413x285x187mm,Packaging & Shipping Supplies,Each,75,1.05,78.75,15,11.81,90.56,37.5,75,0,False,11
186136,57387,2015-10-26,2015-10-27,Delivered,2015,4,10,Oct,2015-10,Monday,112291,30,1,143,18,Red and white urgent  heavy despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,24,4.1,98.4,15,14.76,113.16,49.2,24,0,False,11
186899,57625,2015-10-30,2015-10-31,Delivered,2015,4,10,Oct,2015-10,Friday,107492,109,1,143,59,20 mm Double sided bubble wrap 50m,Packaging & Shipping Supplies,Each,100,108.0,10800.0,15,1620.0,12420.0,9200.0,100,0,True,11
187063,57674,2015-10-30,2015-10-31,Delivered,2015,4,10,Oct,2015-10,Friday,72760,23,1,143,6,Air cushion film 200mmx200mm 325m,Packaging & Shipping Supplies,Each,8,90.0,720.0,15,108.0,828.0,288.0,8,0,False,11
188825,58222,2015-11-09,2015-11-10,Delivered,2015,4,11,Nov,2015-11,Monday,107878,20,1,143,18,Red and white urgent  heavy despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,192,4.1,787.2,15,118.08,905.28,393.6,192,0,False,11
188823,58222,2015-11-09,2015-11-10,Delivered,2015,4,11,Nov,2015-11,Monday,107878,20,1,143,145,Ride on big wheel monster truck (Black) 1/12 scale,Ride-On & RC Toys,Each,8,345.0,2760.0,15,414.0,3174.0,1120.0,8,0,True,11
189319,58374,2015-11-11,2015-11-12,Delivered,2015,4,11,Nov,2015-11,Wednesday,112350,176,1,143,5,Air cushion machine (Blue),Packaging & Shipping Supplies,Each,2,1899.0,3798.0,15,569.7,4367.7,1518.0,2,0,True,11
190064,58606,2015-11-16,2015-11-17,Delivered,2015,4,11,Nov,2015-11,Monday,72808,19,1,143,47,32 mm Anti static bubble wrap (Blue) 50m,Packaging & Shipping Supplies,Each,80,105.0,8400.0,15,1260.0,9660.0,4640.0,80,0,True,11
190065,58606,2015-11-16,2015-11-17,Delivered,2015,4,11,Nov,2015-11,Monday,72808,19,1,143,6,Air cushion film 200mmx200mm 325m,Packaging & Shipping Supplies,Each,6,90.0,540.0,15,81.0,621.0,216.0,6,0,False,11
190503,58740,2015-11-18,2015-11-19,Delivered,2015,4,11,Nov,2015-11,Wednesday,108171,186,1,143,32,3 kg Courier post bag (White) 300x190x95mm,Packaging & Shipping Supplies,Each,150,0.66,99.0,15,14.85,113.85,45.0,150,0,False,11
190504,58740,2015-11-18,2015-11-19,Delivered,2015,4,11,Nov,2015-11,Wednesday,108171,186,1,143,24,Black and orange handle with care despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,120,4.1,492.0,15,73.8,565.8,252.0,120,0,False,11
190505,58740,2015-11-18,2015-11-19,Delivered,2015,4,11,Nov,2015-11,Wednesday,108171,186,1,143,117,Alien officer hoodie (Black) XXL,Apparel,Each,7,35.0,245.0,15,36.75,281.75,126.0,7,0,False,11
191200,58957,2015-11-20,2015-11-21,Delivered,2015,4,11,Nov,2015-11,Friday,108577,127,1,143,54,10 mm Anti static bubble wrap (Blue) 20m,Packaging & Shipping Supplies,Each,60,42.0,2520.0,15,378.0,2898.0,1140.0,60,0,True,11
192118,59229,2015-11-25,2015-11-26,Delivered,2015,4,11,Nov,2015-11,Wednesday,112291,30,1,143,22,Black and orange this way up despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,48,4.1,196.8,15,29.52,226.32,103.2,48,0,False,11
192167,59245,2015-11-25,2015-11-26,Delivered,2015,4,11,Nov,2015-11,Wednesday,107878,20,1,143,26,Black and orange glass with care despatch tape  48mmx100m,Packaging & Shipping Supplies,Each,240,4.1,984.0,15,147.6,1131.6,504.0,240,0,False,11
192768,59438,2015-11-30,2015-12-01,Delivered,2015,4,11,Nov,2015-11,Monday,115690,37,1,143,152,Ride on toy sedan car (Red) 1/12 scale,Ride-On & RC Toys,Each,8,230.0,1840.0,15,276.0,2116.0,680.0,8,0,False,11
192769,59438,2015-11-30,2015-12-01,Delivered,2015,4,11,Nov,2015-11,Monday,115690,37,1,143,44,Bubblewrap dispenser (Red) 1.5m,Packaging & Shipping Supplies,Each,8,240.0,1920.0,15,288.0,2208.0,1040.0,8,0,False,11
193310,59616,2015-12-03,2015-12-04,Delivered,2015,4,12,Dec,2015-12,Thursday,66094,136,1,143,62,10 mm Double sided bubble wrap 50m,Packaging & Shipping Supplies,Each,30,105.0,3150.0,15,472.5,3622.5,1470.0,30,0,True,11
193311,59616,2015-12-03,2015-12-04,Delivered,2015,4,12,Dec,2015-12,Thursday,66094,136,1,143,108,Superhero action jacket (Blue) L,Apparel,Each,1,30.0,30.0,15,4.5,34.5,8.0,1,0,False,11
193312,59616,2015-12-03,2015-12-04,Delivered,2015,4,12,Dec,2015-12,Thursday,66094,136,1,143,151,Ride on toy sedan car (Blue) 1/12 scale,Ride-On & RC Toys,Each,2,230.0,460.0,15,69.0,529.0,170.0,2,0,False,11
195094,60164,2015-12-10,2015-12-11,Delivered,2015,4,12,Dec,2015-12,Thursday,66094,136,1,143,35,Shipping carton (Brown) 356x356x279mm,Packaging & Shipping Supplies,Each,50,2.04,102.0,15,15.3,117.3,49.5,50,0,False,11
194863,60096,2015-12-10,2015-12-11,Delivered,2015,4,12,Dec,2015-12,Thursday,112304,31,1,143,50,20 mm Anti static bubble wrap (Blue) 50m,Packaging & Shipping Supplies,Each,40,102.0,4080.0,15,612.0,4692.0,1880.0,40,0,True,11
194864,60096,2015-12-10,2015-12-11,Delivered,2015,4,12,Dec,2015-12,Thursday,112304,31,1,143,51,20 mm Anti static bubble wrap (Blue) 20m,Packaging & Shipping Supplies,Each,50,45.0,2250.0,15,337.5,2587.5,1200.0,50,0,True,11
194865,60096,2015-12-10,2015-12-11,Delivered,2015,4,12,Dec,2015-12,Thursday,112304,31,1,143,42,Shipping carton (Brown) 500x310x310mm,Packaging & Shipping Supplies,Each,50,2.55,127.5,15,19.13,146.63,72.5,50,0,False,11
194906,60108,2015-12-10,2015-12-11,Delivered,2015,4,12,Dec,2015-12,Thursday,66011,180,1,143,4,Void fill 100 L bag (White) 100L,Packaging & Shipping Supplies,Each,70,12.5,875.0,15,131.25,1006.25,455.0,70,0,False,11
194907,60108,2015-12-10,2015-12-11,Delivered,2015,4,12,Dec,2015-12,Thursday,66011,180,1,143,38,Shipping carton (Brown) 457x279x279mm,Packaging & Shipping Supplies,Each,225,1.28,288.0,15,43.2,331.2,153.0,225,0,False,11
195946,60431,2015-12-16,2015-12-17,Delivered,2015,4,12,Dec,2015-12,Wednesday,72760,23,1,143,115,Alien officer hoodie (Black) 4XL,Apparel,Each,10,35.0,350.0,15,52.5,402.5,180.0,10,0,False,11
196416,60569,2015-12-18,2015-12-19,Delivered,2015,4,12,Dec,2015-12,Friday,107878,20,1,143,55,10 mm Anti static bubble wrap (Blue) 10m,Packaging & Shipping Supplies,Each,90,26.0,2340.0,15,351.0,2691.0,810.0,90,0,True,11
196417,60569,2015-12-18,2015-12-19,Delivered,2015,4,12,Dec,2015-12,Friday,107878,20,1,143,114,Alien officer hoodie (Black) 5XL,Apparel,Each,4,35.0,140.0,15,21.0,161.0,72.0,4,0,False,11
